url,autor
https://www.ciperchile.cl/2012/04/19/punta-peuco-ii-los-cachureos-del-guaton-romo/,Verónica Torres
https://www.ciperchile.cl/2011/03/04/la-temeraria-resistencia-de-los-obispos-arteaga-y-valenzuela-no-aceptan-que-karadima-esta-condenado/,Juan Andrés Guzmán
https://www.ciperchile.cl/2011/03/04/la-temeraria-resistencia-de-los-obispos-arteaga-y-valenzuela-no-aceptan-que-karadima-esta-condenado/,Mónica González
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Juan Pablo Figueroa
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Francisca Miranda
https://www.ciperchile.cl/2015/06/08/asi-murio-en-el-congreso-la-agenda-de-probidad-del-primer-gobierno-de-bachelet/,Alberto Arellano
https://www.ciperchile.cl/2015/06/08/asi-murio-en-el-congreso-la-agenda-de-probidad-del-primer-gobierno-de-bachelet/,Víctor Carvajal
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Alejandro Ahumada
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Cristian Ascencio
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,José Montecino
https://www.ciperchile.cl/2011/10/13/las-reveladoras-actas-de-acreditacion-de-institutos-profesionales-y-centros-de-formacion-tecnica/,Verónica Torres
https://www.ciperchile.cl/2011/12/02/las-desconocidas-operaciones-de-anglo-que-bloquean-el-acceso-de-codelco-a-la-propiedad-de-los-bronces/,Marcela Ramos
https://www.ciperchile.cl/2011/12/02/las-desconocidas-operaciones-de-anglo-que-bloquean-el-acceso-de-codelco-a-la-propiedad-de-los-bronces/,Juan Pablo Figueroa
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Pedro Ramírez
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Gustavo Villarrubia
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Paulette Desormeaux
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Pedro Ramírez
https://www.ciperchile.cl/2018/08/22/las-mentiras-y-ocultamientos-que-rodean-la-autopsia-que-se-le-hizo-a-eduardo-frei-montalva/,Mónica González
https://www.ciperchile.cl/2016/04/04/el-constructor-de-la-casa-blanca-de-pena-nieto-oculto-una-fortuna-en-paraisos-fiscales/,Unidad de Investigaciones Especiales /Aristegui Noticias
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Bárbara León
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,María Teresa Nielsen
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Valentina Trejos
https://www.ciperchile.cl/2015/02/26/oficial-acusa-trafico-de-influencias-en-compra-de-helicoptero-de-carabineros/,Víctor Carvajal
https://www.ciperchile.cl/2012/09/06/experto-de-cepal-le-informo-al-presidente-que-la-baja-en-la-pobreza-no-era-significativa/,Mónica González
https://www.ciperchile.cl/2012/09/06/experto-de-cepal-le-informo-al-presidente-que-la-baja-en-la-pobreza-no-era-significativa/,Juan Andrés Guzmán
https://www.ciperchile.cl/2011/09/29/asi-opera-el-escandaloso-sistema-de-acreditacion-de-las-universidades/,Verónica Torres
https://www.ciperchile.cl/2011/09/29/asi-opera-el-escandaloso-sistema-de-acreditacion-de-las-universidades/,Gregorio Riquelme
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Nicolás Sepúlveda
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Matías Quezada
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Macarena Segovia
https://www.ciperchile.cl/2018/09/27/en-la-via-de-bolsonaro-rostros-y-estrategia-del-rearme-politico-del-ultranacionalismo-chileno/,Nicolás Sepúlveda
https://www.ciperchile.cl/2012/12/20/u-autonoma-la-trama-que-le-permitio-conseguir-cinco-anos-de-acreditacion/,Pilar Rodríguez
https://www.ciperchile.cl/2012/12/20/u-autonoma-la-trama-que-le-permitio-conseguir-cinco-anos-de-acreditacion/,Tabatha Guerra
https://www.ciperchile.cl/2013/10/10/universidad-san-sebastian-iii-donaciones-politicas-secretas-y-arriendos-inflados/,Mónica González
https://www.ciperchile.cl/2013/10/10/universidad-san-sebastian-iii-donaciones-politicas-secretas-y-arriendos-inflados/,Francisca Miranda
https://www.ciperchile.cl/2013/10/10/universidad-san-sebastian-iii-donaciones-politicas-secretas-y-arriendos-inflados/,Gregorio Riquelme
https://www.ciperchile.cl/2011/07/20/royalty-los-millones-de-dolares-que-chile-regala/,Marcela Ramos
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,Matías Jara
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,Pedro Ramírez
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,Catalina Albert
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,Alberto Arellano
https://www.ciperchile.cl/2010/10/26/minas-abandonadas-una-amenaza-letal-para-miles-de-chilenos/,Marcela Ramos
https://www.ciperchile.cl/2012/08/23/crisis-en-la-educacion-superior-destituyen-a-patricio-basso-secretario-general-de-la-comision-nacional-de-acreditacion/,CIPER
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Michelle Carrère
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Cristián Carrère
https://www.ciperchile.cl/2011/10/03/justicia-belga-investiga-a-sacerdote-por-abusos-sexuales-contra-menores-pehuenche/,Juvenal Rivera (Los Ángeles)
https://www.ciperchile.cl/2011/10/03/justicia-belga-investiga-a-sacerdote-por-abusos-sexuales-contra-menores-pehuenche/,Pedro Ramírez
https://www.ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/,Juan Pablo Figueroa
https://www.ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/,Sebastián Minay
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,Juan Pablo Echenique
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,Juan Pablo Figueroa
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Gabriel Labrador
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Raúl Sánchez
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Juan Cristóbal Peña
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Mónica González
https://www.ciperchile.cl/2018/06/27/papeles-de-panama-la-caida-de-mossack-fonseca/,Will Fitzgibon
https://www.ciperchile.cl/2018/06/27/papeles-de-panama-la-caida-de-mossack-fonseca/,Ben Hallman
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,Nicolás Sepúlveda
https://www.ciperchile.cl/2019/07/25/asociacion-de-juristas-evangelicos-fundada-por-ministra-de-bolsonaro-amplia-su-lobby-en-el-gobierno-brasileno/,Carolina Zanatta (Agencia Pública)
https://www.ciperchile.cl/2014/01/08/alsacia-al-borde-del-colapso-continuidad-del-mayor-operador-del-transantiago-esta-en-manos-del-gobierno/,Alberto Arellano
https://www.ciperchile.cl/2019/04/23/chats-de-inteligencia-la-red-de-carabineros-para-inculpar-a-mapuches-en-trafico-de-armas-que-involucro-a-agentes-argentinos/,Nicolás Sepúlveda
https://www.ciperchile.cl/2015/04/23/los-aportes-secretos-de-pinera-a-matthei-y-los-dineros-de-chilevision-a-campanas/,Daniel Matamala
https://www.ciperchile.cl/2017/10/06/los-negocios-del-alcalde-aguilera-que-estan-en-la-mira-de-la-uaf-y-la-red-de-poder-que-lo-encumbro-en-el-ps/,Nicolás Sepúlveda
https://www.ciperchile.cl/2017/10/06/los-negocios-del-alcalde-aguilera-que-estan-en-la-mira-de-la-uaf-y-la-red-de-poder-que-lo-encumbro-en-el-ps/,Fernando Vega
https://www.ciperchile.cl/2009/03/06/la-autopsia-de-frei-paso-a-paso/,Mónica González
https://www.ciperchile.cl/2012/06/29/investigacion-eclesiastica-contra-precht-reunio-una-veintena-de-testimonios-de-abusos-sexuales/,Gustavo Villarrubia
https://www.ciperchile.cl/2012/01/13/las-confesiones-ineditas-que-vinculan-a-la-cmpc-con-la-masacre-de-19-trabajadores-en-laja-en-1973/,Juan Pablo Figueroa
https://www.ciperchile.cl/2011/07/08/la-polar-un-mapa-para-entender-como-se-fraguo-y-ejecuto-el-lema-de-%e2%80%9cllegar-y-llevar%e2%80%9d/,Rodrigo Baires
https://www.ciperchile.cl/2011/07/08/la-polar-un-mapa-para-entender-como-se-fraguo-y-ejecuto-el-lema-de-%e2%80%9cllegar-y-llevar%e2%80%9d/,Jorge Sullivan
https://www.ciperchile.cl/2009/07/09/se-muere-el-rio-copiapo-i-consumo-humano-agricola-y-minero-estan-en-riesgo/,Francisca Skoknic
https://www.ciperchile.cl/2012/10/10/subsecretario-ubilla-paraliza-nueva-licitacion-por-us-8-millones-preparada-por-el-equipo-del-ex-fiscal-pena/,Gustavo Villarrubia
https://www.ciperchile.cl/2013/07/04/la-pandilla-que-se-ahogo-en-el-oceano/,José Luis Sanz
https://www.ciperchile.cl/2013/07/04/la-pandilla-que-se-ahogo-en-el-oceano/,El Faro
https://www.ciperchile.cl/2021/05/07/el-punto-debil-del-combate-al-covid-hay-tres-sistemas-para-trazar-los-casos/,Cristóbal Ríos
https://www.ciperchile.cl/2021/05/07/el-punto-debil-del-combate-al-covid-hay-tres-sistemas-para-trazar-los-casos/,Lucas Cifuentes
https://www.ciperchile.cl/2021/05/07/el-punto-debil-del-combate-al-covid-hay-tres-sistemas-para-trazar-los-casos/,Nicolás Sepúlveda
https://www.ciperchile.cl/2016/03/02/juicio-a-las-escuelas-de-derecho-las-alarmantes-falencias-de-los-nuevos-abogados/,Gabriela Pizarro
https://www.ciperchile.cl/2013/04/02/comprueban-peritajes-falsos-de-la-pdi-en-juicios-economicos-de-alto-impacto/,Pilar Rodríguez
https://www.ciperchile.cl/2013/04/02/comprueban-peritajes-falsos-de-la-pdi-en-juicios-economicos-de-alto-impacto/,Paulette Desormeaux
https://www.ciperchile.cl/2010/08/26/a-seis-meses-del-terremoto-los-cambios-a-las-normas-de-la-construccion-que-impulsa-la-ministra-matte/,Pedro Ramírez
https://www.ciperchile.cl/2010/08/26/a-seis-meses-del-terremoto-los-cambios-a-las-normas-de-la-construccion-que-impulsa-la-ministra-matte/,Matías Fouillioux
https://www.ciperchile.cl/2015/06/05/la-otra-cara-del-negocio-de-la-basura-las-pauperrimas-condiciones-en-que-trabajan-mas-de-13-700-recolectores/,Matías Jara
https://www.ciperchile.cl/2015/06/05/la-otra-cara-del-negocio-de-la-basura-las-pauperrimas-condiciones-en-que-trabajan-mas-de-13-700-recolectores/,Catalina Albert
https://www.ciperchile.cl/2015/06/05/la-otra-cara-del-negocio-de-la-basura-las-pauperrimas-condiciones-en-que-trabajan-mas-de-13-700-recolectores/,Gabriela Pizarro
https://www.ciperchile.cl/2013/03/28/la-batalla-de-los-alumnos-de-la-u-del-mar-para-salvar-los-documentos-que-prueban-como-se-monto-el-fraude/,Juan Pablo Figueroa
https://www.ciperchile.cl/2017/09/20/caja-negra-bajo-sospecha-las-millonarias-donaciones-de-mineras-a-municipios/,Alberto Arellano
https://www.ciperchile.cl/2017/09/20/caja-negra-bajo-sospecha-las-millonarias-donaciones-de-mineras-a-municipios/,Catalina Albert
https://www.ciperchile.cl/2009/02/27/nexos-entre-masones-asoman-en-caso-registro-civil/,Jacmel Cuevas
https://www.ciperchile.cl/2013/02/14/las-claves-de-la-destitucion-de-lugo-en-paraguay-los-eeuu-y-el-impeachment/,Natalia Viana
https://www.ciperchile.cl/2013/02/14/las-claves-de-la-destitucion-de-lugo-en-paraguay-los-eeuu-y-el-impeachment/,Agência Pública
https://www.ciperchile.cl/2013/08/05/la-conexion-chilena-en-el-millonario-negocio-de-la-%e2%80%9ctriangulacion%e2%80%9d-de-futbolistas/,Gregorio Riquelme
https://www.ciperchile.cl/2013/08/05/la-conexion-chilena-en-el-millonario-negocio-de-la-%e2%80%9ctriangulacion%e2%80%9d-de-futbolistas/,Pedro Ramírez
https://www.ciperchile.cl/2020/10/06/parques-marinos-de-papel-flota-de-300-naves-chinas-sorprende-a-chile-sin-plan-para-controlar-in-situ-la-pesca-ilegal/,Alberto Arellano
https://www.ciperchile.cl/2020/10/06/parques-marinos-de-papel-flota-de-300-naves-chinas-sorprende-a-chile-sin-plan-para-controlar-in-situ-la-pesca-ilegal/,Ignacia Velasco
https://www.ciperchile.cl/2020/01/28/empresas-lanzan-servicio-de-reconocimiento-facial-para-iglesias-en-brasil/,Ethel Rudnitzki
https://www.ciperchile.cl/2020/01/28/empresas-lanzan-servicio-de-reconocimiento-facial-para-iglesias-en-brasil/,Agencia Pública
https://www.ciperchile.cl/2019/10/28/maldita-tarjeta-creditos-y-deudas-en-el-ojo-del-estallido-social-que-remece-a-chile/,Alberto Arellano
https://www.ciperchile.cl/2019/10/28/maldita-tarjeta-creditos-y-deudas-en-el-ojo-del-estallido-social-que-remece-a-chile/,Juan Pablo Sallaberry
https://www.ciperchile.cl/2010/04/20/lo-que-los-ministros-pusieron-y-omitieron-en-sus-declaraciones-de-patrimonio-e-intereses/,Juan Pablo Figueroa
https://www.ciperchile.cl/2014/08/19/ccu-cancela-plan-para-instalar-mega-planta-de-bebidas-y-cervezas-en-paine/,Alberto Arellano
https://www.ciperchile.cl/2011/07/05/las-presiones-de-los-empresarios-agricolas-por-abrir-las-fronteras-a-trabajadores-extranjeros/,Verónica Torres
https://www.ciperchile.cl/2019/08/13/lideres-evangelicos-amparados-por-la-casa-blanca-exportan-agenda-fundamentalista-a-america-latina/,Giannina Segnini
https://www.ciperchile.cl/2019/08/13/lideres-evangelicos-amparados-por-la-casa-blanca-exportan-agenda-fundamentalista-a-america-latina/,Mónica Cordero
https://www.ciperchile.cl/2010/04/27/nuevo-terremoto-en-talca-el-desembarco-del-grupo-hurtado-vicuna-y-la-presion-inmobiliaria-que-amenaza-a-los-damnificados/,Pedro Ramírez
https://www.ciperchile.cl/2009/08/17/sede-de-la-cancilleria-un-negocio-poco-diplomatico/,Pedro Ramírez
https://www.ciperchile.cl/2010/09/02/crisis-en-el-sistema-de-proteccion-de-ninos-abandonados-el-rostro-invisible-del-bicentenario/,Juan Andrés Guzmán
https://www.ciperchile.cl/2010/11/22/el-testimonio-de-la-ex-monja-obligada-a-dejar-los-habitos-tras-asumir-su-lesbianismo/,Pedro Ramírez
https://www.ciperchile.cl/2010/08/05/periodistas-que-se-encuentran-desaparecidos-2000-2010/,CIPER
https://www.ciperchile.cl/2010/11/11/verbo-divino-los-secretos-y-el-poder-del-colegio-favorito-de-la-elite/,Juan Pablo Figueroa
https://www.ciperchile.cl/2010/11/11/verbo-divino-los-secretos-y-el-poder-del-colegio-favorito-de-la-elite/,Juan Pablo Echenique
https://www.ciperchile.cl/2015/10/22/la-polar-las-pruebas-y-las-negociaciones-a-las-puertas-del-juicio-oral/,Juan Pablo Figueroa
https://www.ciperchile.cl/2016/04/14/alba-tiene-ocho-offshore-en-panama-y-asi-reduce-impuestos-en-el-salvador/,El Faro
https://www.ciperchile.cl/2013/07/11/la-reaccion-de-los-tres-poderes-del-estado-ante-la-debacle-del-sistema-de-hogares-de-menores/,Equipo CIPER
https://www.ciperchile.cl/2012/04/12/31-profesionales-del-hospital-del-torax-revelan-serias-irregularidades-que-pagan-los-pacientes/,Gustavo Villarrubia
https://www.ciperchile.cl/2018/02/13/el-email-que-compromete-a-capitan-de-carabineros-y-al-creador-del-software-antorcha/,Nicolás Sepúlveda
https://www.ciperchile.cl/2013/08/21/carabineros-gasta-us-35-millones-en-carros-blindados-que-tienen-serias-fallas-de-seguridad/,Gustavo Villarrubia
https://www.ciperchile.cl/2013/08/21/carabineros-gasta-us-35-millones-en-carros-blindados-que-tienen-serias-fallas-de-seguridad/,Juan Pablo Figueroa
https://www.ciperchile.cl/2010/06/29/saqueadores-ladrones-de-ocasion/,Juan Andrés Guzmán
https://www.ciperchile.cl/2012/07/20/las-pruebas-de-la-participacion-de-los-jefes-del-sii-en-el-%e2%80%9cperdonazo%e2%80%9d-a-johnson%e2%80%99s/,Pedro Ramírez
https://www.ciperchile.cl/2012/07/20/las-pruebas-de-la-participacion-de-los-jefes-del-sii-en-el-%e2%80%9cperdonazo%e2%80%9d-a-johnson%e2%80%99s/,Paulette Desormeaux
https://www.ciperchile.cl/2014/08/05/hotel-terranostra-la-desconocida-inversion-de-los-duenos-de-la-universidad-el-mar/,Ida Miranda
https://www.ciperchile.cl/2021/03/07/femicidios-no-bajan-a-pesar-de-reformas-y-politicas-contra-la-violencia-de-genero-131-victimas-entre-2018-y-2020/,Macarena Segovia
https://www.ciperchile.cl/2021/03/07/femicidios-no-bajan-a-pesar-de-reformas-y-politicas-contra-la-violencia-de-genero-131-victimas-entre-2018-y-2020/,Graciela Pérez Campbell
https://www.ciperchile.cl/2018/02/05/socios-peruanos-de-odebrecht-controlan-empresa-que-gano-millonarias-licitaciones-en-maipu-y-metro/,Catalina Albert
https://www.ciperchile.cl/2016/05/27/los-nexos-entre-fuente-alba-y-el-comerciante-de-armas-predilecto-del-ejercito/,Equipo CIPER
https://www.ciperchile.cl/2009/05/20/farmacias-y-laboratorios-el-prontuario-de-infracciones-a-la-libre-competencia/,Pedro Ramírez
https://www.ciperchile.cl/2009/05/20/farmacias-y-laboratorios-el-prontuario-de-infracciones-a-la-libre-competencia/,Francisca Skoknic
https://www.ciperchile.cl/2013/06/19/%e2%80%9coffshore-leaks%e2%80%9d-publican-la-mayor-base-de-datos-sobre-sociedades-en-paraisos-fiscales/,El Confidencial (en coordinación con ICIJ)
https://www.ciperchile.cl/2015/11/19/jaime-orpis-los-bienes-y-negocios-del-senador-que-pidio-plata-para-pagar-sus-deudas-de-campana/,Víctor Carvajal
https://www.ciperchile.cl/2017/11/07/los-grandes-donantes-politicos-estadounidenses-en-el-juego-offshore/,Spencer Woodman
https://www.ciperchile.cl/2012/03/16/problemas-de-salud-y-privacidad-paralizan-el-uso-de-4-furgones-con-rayos-x-para-las-policias/,Gustavo Villarrubia
https://www.ciperchile.cl/2014/08/07/los-millones-que-entregan-los-bancos-a-los-alcaldes-para-adjudicarse-las-cuentas-municipales/,Pedro Ramírez
https://www.ciperchile.cl/2018/03/07/los-periodistas-que-fueron-objeto-de-espionaje-electronico-de-carabineros/,Nicolás Sepúlveda
https://www.ciperchile.cl/2011/06/17/monjas-en-pie-de-guerra-religiosas-denuncian-a-subdirector-de-su-colegio-y-madre-superiora-lo-respalda/,Pedro Ramírez
https://www.ciperchile.cl/2008/07/10/las-cajas-negras-de-la-direccion-de-construcciones-navales/,Laurent Léger
https://www.ciperchile.cl/2008/07/10/las-cajas-negras-de-la-direccion-de-construcciones-navales/,Nicolás Beau
https://www.ciperchile.cl/2008/11/27/muertos-de-nadie-iii-el-misterio-de-las-dos-vidas-de-juan-alberto-silva/,Juan Pablo Figueroa
https://www.ciperchile.cl/2012/09/10/se-abre-el-amazonas/,CONNECTAS
https://www.ciperchile.cl/2017/12/21/la-caida-del-pri/,Nicolás Sepúlveda
https://www.ciperchile.cl/2013/09/10/el-informe-secreto-de-pinochet-sobre-los-crimenes/,Mónica González
https://www.ciperchile.cl/2009/03/19/la-huella-del-comandante-ramiro-en-la-desaparicion-de-un-alto-jefe-del-fpmr/,Juan Cristóbal Peña
https://www.ciperchile.cl/2011/04/16/el-polemico-acuerdo-legal-que-firmo-en-2007-el-asesor-clave-del-caso-kodama/,Pedro Ramírez
https://www.ciperchile.cl/2011/04/16/el-polemico-acuerdo-legal-que-firmo-en-2007-el-asesor-clave-del-caso-kodama/,Lissette Fossa
