url,titulo,entradilla,fecha,n_comentarios,categoria,n_words
https://www.ciperchile.cl/2018/02/23/las-tres-reuniones-en-las-que-bruno-villalobos-respaldo-las-pericias-de-smith/,Las tres reuniones en las que Bruno Villalobos respaldó las pericias de Smith,"Entre agosto y septiembre de 2017, en pleno desarrollo de la “Operación Huracán”, el general Bruno Villalobos participó en tres reuniones con los fiscales de La Araucanía. Allí habría validado las pruebas con las que se inculpó a comuneros mapuche de atentados incendiarios. Las mismas que más tarde fueron demolidas por el Ministerio Público. Vea aquí además las pericias que hizo Inteligencia de Carabineros para dar con los autores de mensajes en los que se atacaba a Bruno Villalobos y a Michelle Bachelet en redes sociales. El espionaje también incluyó a los miembros de la propia institución.",2018-02-23,14,Investigación,
https://www.ciperchile.cl/2016/09/14/contrato-financiado-con-fondos-de-monticello-enfrenta-a-mostazal-con-empresa-representada-por-tesorero-udi/,Contrato financiado con fondos de Monticello enfrenta a Mostazal con empresa representada por tesorero UDI,"Alejandro Irarrázaval fue tesorero de la UDI hasta hace pocos meses. Paralelamente administraba MultiAssist, empresa que se adjudicó una licitación de luminarias LED en Mostazal, cuyo alcalde también es UDI. Se financiaría con el fondo de $6.500 millones que la comuna recibe del casino Monticello, en cuyo gasto la Contraloría ha detectado múltiples irregularidades. En este caso se cuestiona que el contrato perjudica al municipio, el que además cursó pagos sin verificar el cumplimiento del ahorro energético comprometido. Actualmente la municipalidad y la empresa se enfrentan con demandas cruzadas.",2016-09-14,4,Investigación,
https://www.ciperchile.cl/2011/07/21/las-huellas-de-morita-en-la-polar-la-formula-que-convirtio-a-los-gerentes-en-socios-del-negocio/,Las huellas de Morita en La Polar: La fórmula que convirtió a los gerentes en socios del negocio,"Norberto Morita compró La Polar cuando estaba quebrada y acrecentó su fama de rey Midas al convertirla en un exitoso retail para pobres. La fórmula del “milagro” incluyó convertir a los gerentes en sus socios. Los ejecutivos participaron desde el inicio en la red societaria que armó Morita para controlar la empresa y crearon su propia sociedad para comprar acciones por más de $13 mil millones. Hoy están bajo sospecha de haber maquillado las cuentas para ocultar los deudores impagos, lo que infló el valor de la firma que administraban y en la que también habían apostado su patrimonio.",2011-07-21,7,Investigación,
https://www.ciperchile.cl/2011/06/08/el-hotel-donde-se-maltrata-a-los-trabajadores-accidentados/,El hotel donde se maltrata a los trabajadores accidentados,"Más de 90 trabajadores accidentados de regiones al mes recibe el Hotel Victoria Simpson. Allí los manda la Asociación Chilena de Seguridad (ACHS), entidad sin fines de lucro, con un mercado cautivo de más de 2 millones de afiliados y una recaudación de $165.550 millones (2009) en aportes empresariales. CIPER investigó el hotel con patente de “residencial deportiva”: no tiene ascensor y los discapacitados llegan a sus habitaciones y al comedor (3º piso), por escaleras sin barandas. No tiene vías de escape ni instalaciones eléctricas certificadas por la SEC. No hay enfermeras. La ACHS, referente de la seguridad y la prevención de riesgos en Chile, debe dar explicaciones.",2011-06-08,69,Investigación,
https://www.ciperchile.cl/2014/11/05/mas-de-300-empresas-tienen-acuerdos-con-luxemburgo-para-pagar-menos-impuestos/,Más de 300 empresas tienen acuerdos con Luxemburgo para pagar menos impuestos,"La investigación del Consorcio Internacional de Periodista de Investigación (ICIJ, por su sigla en inglés) revela cómo Luxemburgo es un lugar donde las trasnacionales, con la ayuda de auditoras como PwC, aplican la máxima “ingeniería tributaria” para evitar pagar impuestos en sus países de origen. El daño es internacional. Se estima que sólo en 2012 las compañías de EEUU transfirieron 95.000 millones de dólares de sus beneficios fuera de su país a Luxemburgo, sobre los que pagaron apenas el 1,1%.",2014-11-05,1,Investigación,
https://www.ciperchile.cl/2011/12/02/el-ultimo-golpe-de-wikileaks-mapa-identifica-a-las-empresas-que-tienen-al-mundo-bajo-vigilancia/,El último golpe de Wikileaks: mapa identifica a las empresas que tienen al mundo bajo vigilancia,"La última revelación del organismo que dirige Julian Assange desnuda el millonario negocio de las empresas de vigilancia que han convertido su negocio en la nueva industria de espionaje masivo que alimenta sistemas de inteligencia gubernamentales y privados. La última entrega de Wikileaks aporta los nombres de las compañías que en distintos países interceptan teléfonos, rastrean mensajes de texto, reconstruyen la navegación por Internet e incluso identifican por huellas vocales a individuos bajo vigilancia. Todo eso se hace en forma masiva con softwares que son vendidos a gobiernos democráticos y dictaduras.",2011-12-02,14,Investigación,
https://www.ciperchile.cl/2017/08/31/las-zombis-que-usaron-ponce-lerou-leonidas-vial-y-andres-navarro-para-eludir-impuestos/,"Las zombis que usaron Ponce Lerou, Leonidas Vial y Andrés Navarro para eludir impuestos","El ataque zombi contra las arcas públicas duró más de una década y tuvo entre sus efectos validar la elusión tributaria: prácticas que le permiten a la elite hacer desaparecer por arte de magia sus cuantiosas utilidades sin que la ley la pueda perseguir. Esta investigación identificó a las primeras sociedades zombis que revivieron en manos de sus nuevos dueños: Leonidas Vial, el abogado Fernando Barros y los controladores de Penta, entre otros. Le siguieron los dueños de Almacenes París, Ripley y Johnson´s. La última zombi -ligada a Julio Ponce Lerou- fue extinguida por la Corte Suprema en 2014.",2017-08-31,0,Investigación,
https://www.ciperchile.cl/2011/03/28/ricardo-palma-salamanca-las-contradicciones-del-pistolero-de-la-transicion/,Ricardo Palma Salamanca: las contradicciones del pistolero de la transición,"Ejecutó a tiros a emblemáticos violadores de derechos humanos y al ideólogo de la dictadura y líder UDI Jaime Guzmán. Su prontuario subversivo comenzó a los 16 años, influenciado por su entorno y la tortura de familiares y amigos. Once años después escapó de la cárcel en helicóptero. Tenía un arrojo a toda prueba pero era sensible, tímido y vulnerable. Estas contradicciones se acentuaron cuando le ordenaron matar al senador de derecha: aunque manifestó su desacuerdo, acató. A veinte años del hecho que marcó la transición política chilena damos a conocer aspectos inéditos de su protagonista.",2011-03-28,23,Investigación,
https://www.ciperchile.cl/2014/08/12/crisis-en-la-universidad-arcis-como-entro-y-salio-el-partido-comunista-del-negocio-de-la-educacion-superior/,Crisis en la Universidad ARCIS: cómo entró y salió el Partido Comunista del negocio de la Educación Superior,"Durante 10 años el PC controló la ARCIS. En sociedad inicial con Max Marambio replicó un modelo de negocios utilizado por otras universidades privadas: una inmobiliaria que compra sus inmuebles, asume su gestión y reparte ganancias. CIPER entrevistó a protagonistas de esta historia y revisó documentos en notarías y el Archivo Judicial que acreditan paso a paso cómo operó el control de la universidad desde la Inmobiliaria Libertad. CIPER confirmó que a fines de 2012, un año antes de la partida del PC, se retiraron utilidades por $530 millones. La crisis financiera tiene hoy a esa universidad paralizada.",2014-08-12,46,Investigación,
https://www.ciperchile.cl/2013/05/17/asi-votaron-los-107-diputados-que-definieron-el-articulado-de-la-ley-de-pesca-2/,Así votaron los 107 diputados que definieron el articulado de la Ley de Pesca,"De las 34 indicaciones que el 18 de julio de 2012 se votaron en la Cámara de Diputados para definir el articulado que tendría la nueva Ley de Pesca, 23 de ellas fueron clave para los intereses de la industria pesquera. Durante esa jornada, 107 diputados emitieron sus votos (otros cuatro estaban en la sala, pero no participaron por estar pareados). CIPER revisó cómo votó cada uno de ellos y ahora pone a disposición de sus lectores un cuadro con el resultado de esas votaciones. En el documento, cada indicación está identificada con un número romano. El detalle de lo que los diputados estaban decidiendo está en el texto que compartimos a continuación. Descargue el cuadro y vea cómo se comportaron sus representantes en el Congreso en una ley clave para la sustentabilidad de los recursos naturales.",2013-05-17,14,Investigación,
https://www.ciperchile.cl/2020/01/09/operacion-condor-los-asesinatos-selectivos-que-implican-a-pinochet-y-a-manuel-contreras/,Operación Cóndor: los “asesinatos selectivos” que implican a Pinochet y a Manuel Contreras,"Más de 7 mil registros secretos de Estados Unidos sobre la “Guerra Sucia” en Argentina fueron desclasificados en abril pasado. Por primera vez aparecieron documentos que vinculan directamente a Augusto Pinochet y Manuel Contreras con “asesinatos selectivos” planificados y ejecutados por la red Cóndor, creada y dirigida por Contreras para coordinar la represión de los servicios de inteligencia de las dictaduras del Cono Sur. En julio de 1976 un informe de la CIA informó que una de las operaciones de Cóndor era “liquidar individuos seleccionados” y que Chile tenía “muchos objetivos en Europa”. Otro cable secreto de la CIA indicó que Contreras y Pinochet coordinaban las “listas de objetivos”. También incluyen revelaciones sobre los crímenes de Letelier-Moffitt y el general Prats y su esposa, ejecutados por la DINA en Washington y Buenos Aires.",2020-01-09,15,Investigación,133.0
https://www.ciperchile.cl/2012/10/04/la-red-de-empresas-de-alicia-romo-que-ha-crecido-junto-a-la-universidad-gabriela-mistral/,La red de empresas de Alicia Romo que ha crecido junto a la Universidad Gabriela Mistral,"¿Se vende la Universidad Gabriela Mistral? Por ahora, sólo se reconoce una alianza -en calidad de “invitación”- con los Sodalicios, un movimiento católico emergente, vinculado a la elite chilena. Lo extraño es que este grupo tiene cinco asientos en el directorio, pero dicen no tener acuerdo de participación en la propiedad, por ahora. En la última década, la UGM ha tenido una baja sostenida en matrículas, sin embargo, desde sus inicios en 1981, la rectora de la UGM y su familia han desarrollado una lucrativa red de sociedades. Dos de ellas controlan 13 inmuebles avaluados en más de $4 mil millones, que  arriendan al plantel y que forman parte del patrimonio familiar. Sociedades relacionadas que hasta ahora, el Ministerio de Educación no ha podido fiscalizar.",2012-10-04,21,Investigación,
https://www.ciperchile.cl/2011/05/16/mineros-de-papel-quienes-son-los-20-mayores-duenos-de-conceciones-mineras/,Mineros de papel: Quiénes son los 20 mayores dueños de concesiones mineras,"En sólo 20 nombres se concentra la propiedad de 8 millones de hectáreas, el 50% de la superficie minera concesionada en Chile. CIPER investigó el ranking y descubrió que junto a los gigantes del rubro –Soquimich, Antofagasta Minerals, BHP, Barrick- figuran personas naturales que no son sus verdaderos dueños y que obstruyen ese mercado. Y están también los que han acaparado para hacer negocio con empresas eléctricas, como HidroAysén o Endesa, en una estrategia clave para sus proyectos de expansión. Una de ellas es María Teresa Cañas Pinochet y su sorprendente cartera de inversiones.",2011-05-16,27,Investigación,
